robot_name,distance,bearing,heading,pos_x,pos_y,bullet_power,is_moving,hit
sample.Walls,717.895841748317,-112.13982790415506,270.0,322.12789443009547,-2.9986160401147544,1.0,false,false
sample.Walls,717.895841748317,-112.13982790415506,270.0,0.0,0.0,3.0,false,false
sample.Walls,717.895841748317,-112.13982790415506,270.0,-1.939622020880531,30.091147470984815,3.0,false,false
sample.Walls,717.895841748317,-112.13982790415506,270.0,0.0,0.0,1.0,false,false
sample.Walls,717.895841748317,-112.13982790415506,270.0,2.8729571686428805,31.570802715382285,3.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,-6.412639772949447,25.377118936985035,3.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,-2.121949101745699,272.5702632935439,1.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,-10.707529535716958,267.165912122594,3.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,239.50753654585554,287.09439016660144,3.0,false,true
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,-1.0791073943983776,260.6880964587313,3.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,0.0,0.0,1.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,-9.119492892221139,250.94181559314222,3.0,false,false
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,481.23696469207346,302.18316130869164,3.0,false,true
sample.Fire,166.4035555199002,-100.70331146300829,295.58275956030855,0.3750298798284284,247.100312127026,1.0,false,false
sample.Crazy,51.04874064849198,-75.4220314108494,107.58275956030862,645.0018528796045,322.3452646069776,3.0,false,true
sample.Crazy,107.26952525876236,-14.949423631894762,181.58275956030863,580.9900157456774,606.4893394555736,2.0,false,false
sample.Fire,167.98035753534714,-83.51250539582797,352.9014755192041,0.0,0.0,2.0,false,false
sample.Fire,167.98035753534714,-83.51250539582797,352.9014755192041,-2.1690200445498142,477.1852109650675,3.0,false,false
sample.Fire,167.98035753534714,-83.51250539582797,272.9014755192042,509.7818691004274,359.944504961447,3.0,false,true
sample.Fire,171.63390252478172,-66.62472675334104,187.58275956030886,1.2483640235921136,474.1548323261288,2.0,false,false
sample.Fire,171.63390252478172,-66.62472675334104,187.58275956030886,228.0149641950443,600.5889795513742,3.0,false,false
sample.Fire,325.56791297990543,77.40188472771085,123.1348598307422,0.0,0.0,2.0,false,false
sample.Fire,325.56791297990543,77.40188472771085,123.1348598307422,104.79083773660678,390.7786006860829,3.0,false,true
sample.Fire,325.5266505259342,77.57773324162153,45.607502545444575,0.0,0.0,3.0,false,false
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,-2.0613772385266405,497.48186398946063,1.0,false,false
sample.Walls,143.47255148718168,-49.76167459189106,270.0,805.6498778062332,290.5193659364115,2.0,false,false
sample.Walls,213.6192344841326,-7.662597946558768,270.0,0.0,0.0,2.0,false,false
sample.Walls,313.34833801118873,7.158505858838391,270.0,102.42958241249835,-2.3690521954898696,2.0,false,false
sample.Fire,365.2718812953319,80.79652226767772,98.64771398046689,-6.773224237424003,65.56497005357863,1.0,false,false
sample.Fire,365.2718812953319,80.79652226767772,98.64771398046689,227.6227587138427,260.4746083880892,3.0,false,true
sample.Crazy,126.65037832818838,69.43293800514738,14.64771398046723,0.0,0.0,3.0,false,false
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,0.0,0.0,2.0,false,false
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,-0.5491312876134788,483.4065612366066,2.0,false,false
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,609.6007797368848,320.4908111667492,1.0,false,true
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,0.0,0.0,2.0,false,false
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,597.6002627888677,313.2736004147038,3.0,false,true
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,597.5315804546378,313.39396775976604,3.0,false,true
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,597.4566966001546,313.5250602166947,3.0,false,true
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,606.9370138826041,319.1056242493482,1.0,false,true
sample.SittingDuck,329.55389517700144,-175.75522457852884,215.35740797379614,610.3452501824737,321.2032776182773,2.0,false,true
sample.Fire,434.09031773586753,90.63434208944024,172.26959122841626,803.7787402968804,432.1649862679815,2.0,false,false
sample.Fire,434.09031773586753,90.63434208944024,172.26959122841626,166.78607846827302,607.8131982676571,2.0,false,false
sample.Fire,434.09031773586753,90.63434208944024,172.26959122841626,0.0,0.0,1.0,false,false
sample.Fire,434.09031773586753,90.63434208944024,222.2695912284162,23.567498827793973,610.1364075050619,3.0,false,false
sample.Walls,424.51441230546607,117.20402953652717,90.0,424.07577614715296,609.9556208105038,1.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,33.01682947365994,597.2137271783572,1.0,false,false
sample.Crazy,428.8238526247609,-176.75282003494644,187.897713980467,9.818358680768268,600.4458988278424,2.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,803.0974061373186,334.59788009381697,1.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,72.38438957332068,600.8107512298556,1.0,false,false
sample.Walls,491.55457420556263,-168.9106571087812,180.0,127.6845899803001,610.2401280375718,3.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,0.0,0.0,2.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,798.0467916412849,229.31951775395106,1.0,false,false
sample.Fire,455.57029593925887,84.81453308927023,258.88430718807734,55.19001949069048,506.83153342611234,1.0,false,true
sample.Fire,455.57029593925887,84.81453308927023,18.884307188077205,0.0,0.0,1.0,false,false
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,381.8363553125819,335.4880254071081,2.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,381.2221382241878,334.9543799983853,2.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,380.6562959551279,334.4696320748167,2.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,384.6391847011008,328.6703886510173,1.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,379.65590324600225,333.62838003916704,2.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,377.944550609025,334.80853994783945,3.0,false,true
sample.Crazy,61.58259983256504,116.14112034855575,19.61430380616183,329.4390332579559,393.3192402311,1.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,377.1426515561476,334.15534646507,3.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,376.7461745955817,333.836991703535,3.0,false,true
sample.SittingDuck,124.1271254867726,105.63971548716147,102.70534676915952,0.0,0.0,3.0,false,false
sample.Walls,430.29735930414864,162.87471771458274,270.0,0.0,0.0,3.0,false,false
sample.Fire,241.3276676858496,179.16265134749375,84.30577481890144,642.815508071024,-2.6880970520358574,2.0,false,false
sample.Fire,277.0867361858028,-173.08824473554154,85.61953594779669,142.01064840241906,0.45368289636647674,2.0,false,false
sample.Fire,277.0867361858028,-173.08824473554154,355.6195359477967,129.51145032264174,222.60875500682653,1.0,false,true
sample.Fire,284.002684621696,-163.58228018569798,311.338930734384,0.0,0.0,1.0,false,false
sample.Walls,82.09247769852004,-176.90651565124824,0.0,265.77790597634544,366.5220656314864,1.0,false,true
sample.Fire,291.0598636895285,-172.7770986938263,327.5733476151553,0.0,0.0,3.0,false,false
sample.Walls,171.0067435599751,-56.54024132230227,40.0,243.41129702738783,606.911358790685,3.0,false,false
sample.Walls,162.82908490928395,-33.200150337878256,90.0,315.4708688777286,606.6211932758721,3.0,false,false
sample.Walls,226.40703181625446,6.122896547376757,90.0,0.0,0.0,3.0,false,false
sample.Walls,328.7450822294163,22.32320797618164,90.0,471.02649810563344,598.681842345,2.0,false,false
sample.Walls,429.7265013877228,29.712990872283292,90.0,654.8133127114847,602.6213290175829,2.0,false,false
sample.Fire,291.166310400937,-172.8732508564102,327.5733476151553,779.4844579644555,485.7046921361633,1.0,false,true
sample.Fire,291.166310400937,-172.8732508564102,327.5733476151553,82.79197270721723,230.86484993200688,2.0,false,true
sample.Walls,500.774476093744,70.73999562232679,180.0,0.0,0.0,2.0,false,false
sample.Crazy,340.70114029490463,130.1101981749369,359.1143038061618,0.0,0.0,1.0,false,false
sample.Fire,291.2874390773083,-163.02419132294506,320.01954636633917,0.0,0.0,2.0,false,false
sample.Corners,412.77253611064253,-90.04957809522675,270.0,319.0898928645791,34.60228416508465,1.0,false,true
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,3.0,false,false
sample.Crazy,311.39645630089944,-79.26049386409365,179.68704393448843,0.0,0.0,3.0,false,false
sample.Corners,112.23019544969802,4.534735958798812,260.0,397.94436379790136,2.7471595772256805,3.0,false,false
sample.Corners,139.85205479072172,0.585533365843007,180.0,24.573763440851554,30.588662904687567,2.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,24.33087861317013,30.650105591970316,2.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,21.628839059750717,21.019124629741995,1.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,21.409206419888303,21.07553864585781,1.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,24.974159816550447,35.6470681084874,3.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,23.51600334277425,30.860006252986096,2.0,false,true
sample.Corners,139.85205479072172,0.585533365843007,180.0,20.823733371602046,21.227830928095454,1.0,false,true
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,3.0,false,false
sample.Walls,578.5626861540944,-91.43535555508365,270.0,0.0,0.0,3.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,366.85984510986566,14.046527913229653,2.0,false,true
sample.Crazy,509.59507455045093,-99.41786007823357,47.6870439344885,0.0,0.0,2.0,false,false
sample.Walls,217.4480962217891,-66.6051289312267,270.0,215.61035636569224,0.5918040646084215,1.0,false,false
sample.Walls,146.97886501838175,-38.42232117799065,270.0,133.7759396061897,-4.790849835047013,3.0,false,false
sample.Walls,139.85205479072172,0.585533365843007,319.99999999999994,25.571596233593247,30.34162019753265,2.0,false,true
sample.Walls,90.80952013485133,9.383071883358792,0.0,14.038194002465373,-12.131794228007614,1.0,false,false
sample.Walls,78.66292333265702,136.74465652286426,0.0,1.1673912756235119,207.4788325340234,3.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,3.0,false,false
sample.Crazy,112.69600793800048,-119.54879089292687,293.18704393448843,0.0,0.0,2.0,false,false
sample.Crazy,92.54917797094902,147.48018842099648,209.18704393448837,2.4522098006672906,267.128268186753,2.0,false,false
sample.Crazy,191.37700250613207,154.46635448055062,135.6870439344884,800.1214643351739,348.2713028419553,1.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,3.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,2.0,false,false
sample.Walls,704.5022632723615,-142.44206160809796,90.0,360.10305984548285,597.3482025546309,3.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,3.0,false,false
sample.Fire,442.82062402764353,-109.37937769612691,268.1350940300128,0.0,0.0,1.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,802.3673228882038,114.38041639790308,3.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,2.0,false,false
sample.Crazy,283.0014247615478,-144.54332899547762,225.68704393448849,177.17222173911503,246.98459340313426,3.0,false,true
sample.Crazy,139.9735467503053,-139.73321569157807,225.68704393448849,116.29499509134378,199.83622276512452,3.0,false,true
sample.Crazy,50.6919949774925,-118.32803002194775,251.18704393448843,0.0,0.0,2.0,false,false
sample.Crazy,153.1511682468735,-94.1832401100266,318.68704393448854,0.0,0.0,1.0,false,false
sample.Walls,291.65307294051104,-77.38330803906044,270.0,666.8659593074537,597.2802785151914,1.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,2.0,false,false
sample.Walls,347.91283357728827,-84.76923824749367,0.0,0.0,0.0,1.0,false,false
sample.Crazy,93.26548848841827,-64.52538135594932,327.68704393448854,359.68975635837256,606.0872627018747,1.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,1.0,false,false
sample.Fire,464.65830009828375,-108.68871405592266,143.0906995497728,354.2537085025925,607.2980738215297,1.0,false,false
sample.SittingDuck,277.0432489058144,-169.92163459010578,154.19056648175297,0.0,0.0,1.0,false,false
sample.Fire,464.65830009828375,-108.68871405592266,143.0906995497728,352.4093299607812,608.5056065161862,3.0,false,false
sample.Fire,255.36390133019722,-115.68808893240889,141.30500336953267,0.0,0.0,2.0,false,false
sample.Fire,255.36390133019722,-115.68808893240889,141.30500336953267,451.2282923104811,312.5630647131456,1.0,false,true
sample.Crazy,175.68451049584755,-124.83206758441614,258.33829617817634,450.63687450448776,312.0354743362415,1.0,false,true
sample.Fire,255.36390133019725,-115.68808893240892,227.80679086706687,0.0,0.0,3.0,false,false
sample.SittingDuck,285.6885164733067,-65.88444084628969,270.94492741745637,0.0,0.0,2.0,false,false
sample.Crazy,179.09094165370323,-18.43489808504091,10.338296178176645,0.0,0.0,1.0,false,false
sample.Crazy,77.27497649726325,7.417573638592067,70.3382961781765,724.5054261079617,-1.1042930413521557,3.0,false,false
sample.Crazy,101.9380933359978,30.377000554251186,120.3382961781765,0.0,0.0,2.0,false,false
sample.Crazy,191.89664427799582,36.079350767345936,120.3382961781765,171.24535405847044,564.15043887758,2.0,false,true
sample.Crazy,88.32477757120245,28.47821603617775,120.3382961781765,231.97507674612837,529.3215105947228,2.0,false,true
sample.Fire,295.1034436195563,-133.60482878184524,87.30599152784137,0.0,0.0,2.0,false,false
sample.SittingDuck,285.6885164733067,-65.88444084628969,270.94492741745637,0.0,0.0,2.0,false,false
sample.SittingDuck,285.6885164733067,-65.88444084628969,270.94492741745637,0.0,0.0,3.0,false,false
sample.SittingDuck,285.6885164733067,-65.88444084628969,270.94492741745637,763.8387200797962,-4.406116134803582,2.0,false,false
sample.Walls,70.4282274663474,-95.50697886407578,0.0,331.4038025987445,1.2670244010830451,2.0,false,false
sample.Crazy,527.6917249454322,12.408838808514737,268.88719598439843,0.0,0.0,1.0,false,false
sample.Corners,357.24175634293783,89.65209890292657,90.0,0.0,0.0,1.0,false,false
sample.Walls,176.49569281989173,-161.1073373782775,90.0,534.858429590099,2.877746662179632,3.0,false,false
sample.Crazy,339.28527033645713,12.198110056150389,16.137195984398744,0.0,0.0,2.0,false,false
sample.Corners,541.4188953118426,96.51429433339509,0.0,0.0,0.0,3.0,false,false
sample.Fire,375.63826250683957,-42.02162368871956,26.31312959188618,152.82002986669556,608.4351170511032,2.0,false,false
sample.Crazy,49.96393277004609,12.149462053829657,126.88719598439867,-3.1446017840943448,141.35556458625547,1.0,false,false
sample.SittingDuck,361.34297423589277,66.35857273650907,314.7395644272162,0.0,0.0,3.0,false,false
sample.Walls,153.20394438706654,-119.61814811790127,270.0,433.680433588322,0.7872072181574126,1.0,false,false
sample.Walls,166.3377399524701,-100.73333643142911,270.0,369.08706118561025,-6.105243701041985,1.0,false,false
sample.Crazy,41.625460657944224,-44.39880797636232,67.88719598439872,401.36457793320056,154.09926557733343,3.0,false,true
sample.Crazy,97.61897837165823,-22.350622577802415,161.8871959843986,0.0,0.0,2.0,false,false
sample.Corners,541.4188953118426,96.51429433339509,0.0,-10.63535428864732,252.4053536707751,3.0,false,false
sample.Walls,138.85880944229154,-134.06956059142044,59.25000000000001,452.59103515451056,-3.7815715338757805,3.0,false,false
sample.Crazy,162.2050482401219,-73.53896259918508,71.13719598439862,797.4636714764124,450.58521602308525,3.0,false,false
sample.Fire,365.13750512576786,-34.45329345705793,7.91669167374941,203.15141110363004,-3.6104745594880026,1.0,false,false
sample.Fire,363.6648313151549,-34.864248393880374,329.99999999999994,-11.82010948604864,187.57799665513002,2.0,false,false
sample.Walls,383.84103543286426,169.39148330592428,219.99999999999994,0.0,0.0,1.0,false,false
sample.Crazy,186.45835990236714,-62.65894113377366,222.88719598439843,203.01086735526258,60.99988242545713,2.0,false,true
sample.Corners,541.4188953118426,96.51429433339509,0.0,0.0,0.0,1.0,false,false
sample.Walls,154.0664105288452,-131.56940196450148,270.0,459.76226331747944,-2.6968228017272757,3.0,false,false
sample.Walls,212.58681731573662,-79.98876156241832,270.0,221.1933177829585,-3.733661610121171,1.0,false,false
sample.Walls,308.34942249963274,-63.75129539330908,270.0,0.0,0.0,3.0,false,false
sample.Crazy,205.67455619791275,46.37553323930859,340.88719598439855,0.0,0.0,3.0,false,false
sample.Fire,115.60389178491056,147.22036577526592,265.33389645881255,159.49682049716193,322.9334760652458,3.0,false,true
sample.Fire,115.60389178491056,147.22036577526592,345.33389645881243,0.0,0.0,2.0,false,false
sample.Fire,130.5489906222175,169.36693116101466,17.521642375462406,155.32480629305394,371.6023423168648,2.0,false,true
sample.Fire,130.42910666366626,168.25308293816087,38.52182645935777,-9.835460724905449,507.7013205355473,1.0,false,false
sample.SittingDuck,387.28795681058847,-28.249723327554534,237.77189623891542,0.0,0.0,1.0,false,false
sample.Crazy,273.4055604146866,4.056135509211396,241.56137289646392,624.9050106787956,-5.089957154486996,3.0,false,false
sample.Crazy,249.27606416293887,17.898527258183698,165.3113728964639,431.2540119054224,1.8757934532554188,1.0,false,false
sample.Crazy,162.23858833436748,39.26847258644244,105.31137289646381,210.11297128960922,-9.722494720129099,1.0,false,false
sample.Crazy,227.50746818184845,77.42398762373092,108.31137289646391,0.0,0.0,1.0,false,false
sample.Crazy,243.02539666657583,105.37105088775775,168.311372896464,-0.026837612497203622,67.03203100009821,1.0,false,false
sample.Fire,133.78249931981725,147.81071059019274,38.52182645935777,138.99354975689903,331.03166697532674,3.0,false,true
sample.Fire,133.78249931981725,147.81071059019274,38.52182645935777,134.6675126849474,333.8559169176155,2.0,false,true
sample.Fire,132.90467432587906,148.0165231279725,85.75805257482743,0.0,0.0,3.0,false,false
sample.Fire,92.9651751722689,162.68898979008964,85.75805257482743,-5.611853606132982,384.1046227748859,2.0,false,false
sample.Fire,93.20785867228838,158.99830446821102,39.6240419014641,122.76491158798218,401.3067651750356,1.0,false,true
sample.SittingDuck,387.28795681058847,-28.249723327554534,237.77189623891542,0.0,0.0,2.0,false,false
sample.Walls,293.39419673761876,87.05508079941228,0.0,0.0,0.0,2.0,false,false
sample.Walls,293.39419673761876,87.05508079941228,0.0,32.29690539410632,99.927275792915,2.0,false,true
sample.Walls,293.39419673761876,87.05508079941228,0.0,30.99450864767266,101.43140671514399,3.0,false,true
sample.Walls,293.39419673761876,87.05508079941228,0.0,35.90858319972571,107.99502557834042,3.0,false,true
sample.Walls,259.33885662004394,81.26553980466362,90.0,0.9344909478178884,81.21603150796204,3.0,false,false
sample.Fire,105.9199374858166,134.52227702881623,39.6240419014641,0.2305203900396009,82.05924063775048,1.0,false,false
sample.Fire,104.72638932846456,142.66337831358206,19.608641845349077,0.0,0.0,3.0,false,false
sample.Fire,110.14071926218783,161.191137158544,19.608641845349077,-6.033197482785759,382.89368418759835,1.0,false,false
sample.Fire,112.65922402984913,150.45187042983858,39.142633634953405,0.0,0.0,2.0,false,false
sample.Walls,503.29388262034286,-36.184089211599506,90.0,2.8737141343907133,494.79108202785716,1.0,false,false
sample.Walls,556.1614289317251,-38.184066062804,90.0,769.5104111706733,119.67603977736275,3.0,false,true
sample.Walls,556.1614289317251,-38.184066062804,90.0,0.0,0.0,3.0,false,false
sample.Walls,556.1614289317251,-38.184066062804,90.0,764.7842920223071,121.3086615836493,3.0,false,true
sample.Corners,595.4672508743434,-28.94487480248582,90.0,0.0,0.0,1.0,false,false
sample.Fire,122.1351076242668,137.03374334240533,39.142633634953405,627.3491042121939,-2.0235736836223808,1.0,false,false
sample.Fire,121.71751587444378,141.7301794882747,18.23677945957215,806.6796695941136,107.85096257172822,3.0,false,false
sample.Fire,128.093053268561,159.9264387503593,18.23677945957215,165.60301538011458,362.02653259744886,2.0,false,true
sample.Fire,128.75636372496066,155.473699396902,37.96398386659311,0.0,0.0,1.0,false,false
sample.Fire,305.6905396553717,-117.73780344190757,105.45383248478295,0.0,0.0,2.0,false,false
sample.Fire,305.6905396553717,-117.73780344190757,105.45383248478295,60.18222648670985,141.78950290937604,2.0,false,true
sample.Fire,305.6905396553717,-117.73780344190757,35.45383248478294,59.236533657316954,143.0250094622487,1.0,false,true
sample.Fire,312.0531119218637,-109.09089062076895,322.42378256529923,-7.891770786794542,94.18478248945468,3.0,false,false
sample.Walls,308.2879518322864,41.45170787835345,90.0,-0.8700290235127248,236.65511027698176,2.0,false,false
sample.SittingDuck,247.27261294004768,146.7708686505272,338.02348544729546,444.4232310059914,137.24504515426446,1.0,false,true
sample.Fire,312.6947772530112,-108.55336101892745,322.42378256529923,0.0,0.0,2.0,false,false
sample.Walls,540.2873910113286,68.55543019072083,90.0,1.5910954251830844,219.79421124459049,3.0,false,false
sample.SittingDuck,247.27261294004768,146.7708686505272,338.02348544729546,464.01670198248485,-8.56148311964439,1.0,false,false
sample.Crazy,487.5521092347122,80.64617507081388,64.21072535650164,806.3708858639358,452.897881541312,1.0,false,false
sample.SittingDuck,247.27261294004768,146.7708686505272,338.02348544729546,807.7619161063643,410.9235330782646,3.0,false,false
sample.Crazy,386.11454284035426,67.4404213544063,238.21072535650154,472.24903005459464,-4.549069099281963,3.0,false,false
sample.Fire,312.6947772530112,-108.55336101892745,322.42378256529923,0.0,0.0,2.0,false,false
sample.Walls,540.2873910113286,68.55543019072083,90.0,-1.287944994913861,228.08006177673036,1.0,false,false
sample.SittingDuck,247.27261294004768,146.7708686505272,338.02348544729546,786.0381346789407,434.31878983736925,2.0,false,true
sample.Crazy,474.04716006325003,81.43506585378675,254.2107253565015,450.55632867792804,-3.704992067895475,3.0,false,false
sample.Fire,312.6947772530112,-108.55336101892745,322.42378256529923,0.0,0.0,2.0,false,false
sample.Crazy,179.12721413648268,82.7862962112154,254.2107253565015,-6.210334950262972,244.31117088302807,2.0,false,false
sample.Fire,262.92224787800427,40.56798525375974,162.42035236026095,0.0,0.0,3.0,false,false
sample.Fire,262.92224787800427,40.56798525375974,162.42035236026095,312.06863108211996,117.79220467691499,3.0,false,true
sample.Fire,262.9324620703524,40.785888884035,271.9210807041012,0.0,0.0,1.0,false,false
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,307.39576330610635,-3.118596324779606,2.0,false,false
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,86.81528699028264,110.13490288013105,3.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,92.72464650470691,116.92448020759161,1.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,93.28313418240751,117.76701773936527,1.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,93.20025461947407,117.84152643892713,2.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,86.43539439775407,110.47624383364706,3.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,92.38581647584921,117.22913167961914,3.0,false,true
sample.SittingDuck,361.95563701091874,80.33961470624563,267.0591876394906,92.30994242543211,117.29746444130473,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,13.237670840163924,29.709866988523743,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,13.328318172494845,29.628182293166276,3.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,0.0,0.0,1.0,false,false
sample.Corners,464.6487747749415,78.79798522349319,180.0,14.785611878973405,28.320946806440396,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,15.361803466262124,27.80716967158795,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,15.89019494161448,27.33754070342612,2.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,0.0,0.0,2.0,false,false
sample.Corners,464.6487747749415,78.79798522349319,180.0,23.66429376048393,35.14602403813446,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,17.22609586244203,26.156675694115755,1.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,17.599359024970283,25.828378888967222,2.0,false,true
sample.Corners,464.6487747749415,78.79798522349319,180.0,0.0,0.0,3.0,false,false
sample.Crazy,56.806593786066465,-78.15189605573255,263.4307086005035,-2.496129686778451,2.2192167110620744,3.0,false,false
sample.Crazy,164.51622447287994,-42.899954248290854,290.9307086005036,524.9407311247219,601.059203748387,1.0,false,false
sample.Walls,402.2250093254327,9.423157779158917,270.0,803.2933837184605,270.6112472685927,1.0,false,false
sample.Fire,302.9838713473367,56.91799635707511,294.9307086005038,445.6228905664701,0.1938636757086485,2.0,false,false
sample.Fire,302.9838713473367,56.91799635707511,320.9307086005035,188.85501686594682,31.30880428919175,1.0,false,true
sample.Crazy,221.16270045194858,-91.69739593927024,253.9307086005036,174.3149404167749,-10.2427995139963,2.0,false,false
sample.Walls,398.0395693226145,68.75912875056888,0.0,0.0,0.0,3.0,false,false
sample.Corners,95.00824570810285,94.41975202835495,0.0,0.0,0.0,3.0,false,false
sample.Corners,95.00824570810285,94.41975202835495,0.0,142.6156259504175,248.28795490702893,3.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,143.75437614639134,251.13486294544518,1.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,144.21898235802297,251.05709501301058,1.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,144.17277315920722,248.02550902257593,3.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,145.10908998020633,250.91548187306302,1.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,145.46049459589165,250.8622350031939,1.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,145.35059735195995,247.84601419496488,3.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,146.13344936838126,250.7644541264455,1.0,false,true
sample.Corners,95.00824570810285,94.41975202835495,0.0,0.0,0.0,3.0,false,false
sample.Walls,164.88372885832032,-149.59809533886772,0.0,111.40212097467878,-2.869185806166165,1.0,false,false
sample.Walls,249.9671931700055,-125.5396053738159,0.0,0.0,0.0,2.0,false,false
sample.Walls,283.9881139548739,-121.01439971308754,90.0,-6.405468338070198,507.00074665558117,3.0,false,false
sample.Crazy,70.92285355445506,-105.50810080924228,118.94280636244056,46.86598461169439,598.4459352709331,1.0,false,false
sample.Crazy,145.81644323966103,-156.0093832720736,58.94280636244049,0.0,0.0,3.0,false,false
sample.Corners,124.41816244648813,124.404620415244,0.0,0.0,0.0,1.0,false,false
sample.Corners,242.28628660786183,151.96841691804468,0.0,39.74927876698362,601.6520108365161,1.0,false,false
sample.SittingDuck,277.49781457079956,-115.66788417087047,231.54623716264874,368.6916464503501,600.479997012228,2.0,false,false
sample.SittingDuck,277.49781457079956,-115.66788417087047,231.54623716264874,696.8228163210573,409.67871196389683,3.0,false,true
sample.SittingDuck,277.49781457079956,-115.66788417087047,231.54623716264874,694.68505792171,409.7303103323398,2.0,false,true
sample.SittingDuck,277.49781457079956,-115.66788417087047,231.54623716264874,696.2947960444906,411.1754337992488,2.0,false,true
